"id"	"open"	"close"	"high"	"low"	"vol"	"amount"	"count"	"update_time"
"1577584800"	"127.59"	"127.75"	"127.79"	"127.57"	"84682.65252"	"663.1609602805712"	"435"	
"1577585700"	"127.76"	"127.88"	"127.94"	"127.74"	"61536.63400383"	"481.4040816382285"	"440"	
"1577586600"	"127.86"	"127.89"	"128"	"127.8"	"99525.14160524"	"777.9820848368528"	"569"	
"1577587500"	"127.89"	"128.08"	"128.12"	"127.88"	"92799.518099"	"724.963298322636"	"550"	
"1577588400"	"128.07"	"127.85"	"128.07"	"127.83"	"134996.065673"	"1055.0880150977714"	"439"	
"1577589300"	"127.85"	"127.98"	"128.04"	"127.85"	"89215.76114599875"	"697.4679587830977"	"474"	
"1577590200"	"127.97"	"127.99"	"128.05"	"127.92"	"75386.2448869547"	"588.9650917181825"	"424"	
"1577591100"	"128"	"127.98"	"128.06"	"127.91"	"70401.27149199399"	"550.0831805480517"	"478"	
"1577592000"	"127.96"	"127.85"	"127.97"	"127.74"	"123463.822505"	"965.7419614373973"	"594"	
"1577592900"	"127.85"	"127.88"	"127.96"	"127.74"	"212844.77145618654"	"1664.7547732958374"	"752"	
"1577593800"	"127.87"	"127.81"	"127.95"	"127.79"	"180398.79586561"	"1410.8842419592822"	"733"	
"1577594700"	"127.81"	"127.91"	"127.98"	"127.79"	"76547.006573"	"598.5177"	"513"	
"1577595600"	"127.91"	"127.72"	"127.96"	"127.61"	"275573.48944448"	"2156.577514456073"	"720"	
"1577596500"	"127.72"	"127.67"	"127.74"	"127.58"	"111743.091375"	"875.2991530420506"	"488"	
"1577597400"	"127.67"	"127.94"	"127.98"	"127.66"	"263950.93592071004"	"2064.5789539002785"	"504"	
"1577598300"	"127.94"	"128.19"	"128.2"	"127.76"	"178938.10406200602"	"1398.3179218038017"	"634"	
"1577599200"	"128.19"	"128.18"	"128.24"	"128.06"	"245048.07370298"	"1912.1449408880628"	"638"	
"1577600100"	"128.16"	"128.22"	"128.34"	"128.15"	"193673.73661281"	"1510.1609141421018"	"611"	
"1577601000"	"128.22"	"128.46"	"128.5"	"128.22"	"160975.9562180482"	"1253.8059665535875"	"611"	
"1577601900"	"128.48"	"128.59"	"128.8"	"128.35"	"358823.537255"	"2791.901643525487"	"952"	
"1577602800"	"128.59"	"128.78"	"128.8"	"128.56"	"207001.100563"	"1608.8824441645284"	"683"	
"1577603700"	"128.8"	"128.52"	"128.87"	"128.45"	"150197.31575997"	"1167.758475385562"	"672"	
"1577604600"	"128.53"	"128.36"	"128.6"	"128.32"	"156619.52682856648"	"1219.0496455140917"	"880"	
"1577605500"	"128.35"	"128.41"	"128.48"	"128.32"	"115296.82330856325"	"897.8927470317182"	"451"	
"1577606400"	"128.42"	"128.57"	"128.68"	"128.4"	"385689.7565905"	"3000.682899362591"	"1065"	
"1577607300"	"128.58"	"128.57"	"128.6"	"128.39"	"75604.41781268"	"588.2859433175519"	"444"	
"1577608200"	"128.58"	"128.78"	"128.89"	"128.46"	"178328.58785556172"	"1385.808146938283"	"789"	
"1577609100"	"128.79"	"128.59"	"128.96"	"128.49"	"448515.3545685599"	"3484.795683238661"	"810"	
"1577610000"	"128.6"	"128.21"	"128.72"	"128.09"	"358666.164409"	"2794.5189501813957"	"1094"	
"1577610900"	"128.18"	"128.1"	"128.36"	"128.04"	"240266.578324"	"1874.0054559586235"	"779"	
"1577611800"	"128.1"	"128.22"	"128.34"	"128.1"	"140923.75688486636"	"1099.0580966652642"	"538"	
"1577612700"	"128.23"	"128.06"	"128.24"	"127.99"	"217912.76536327"	"1701.6736196310148"	"704"	
"1577613600"	"128.08"	"128.17"	"128.2"	"128.07"	"57712.38687058526"	"450.3809854249146"	"457"	
"1577614500"	"128.17"	"128.36"	"128.49"	"128.14"	"123695.03025368147"	"964.1077368540705"	"1262"	
"1577615400"	"128.38"	"128.24"	"128.5"	"128.21"	"167536.151744"	"1305.78621125467"	"1031"	
"1577616300"	"128.24"	"128.26"	"128.3"	"128.16"	"101228.57072903"	"789.3976224573323"	"1190"	
"1577617200"	"128.26"	"128.57"	"128.6"	"128.19"	"135083.4638122141"	"1052.1235588803886"	"690"	
"1577618100"	"128.58"	"128.7"	"128.71"	"128.41"	"203985.753337"	"1586.4985"	"788"	
"1577619000"	"128.69"	"128.75"	"128.84"	"128.57"	"311303.6825689813"	"2418.571565266218"	"1025"	
"1577619900"	"128.75"	"129.37"	"129.46"	"128.75"	"1556722.126016551"	"12049.679827258595"	"2336"	
"1577620800"	"129.37"	"129.16"	"129.45"	"128.97"	"392018.2648110966"	"3034.9648337214007"	"938"	
"1577621700"	"129.16"	"129.29"	"129.4"	"129.15"	"284251.9251493929"	"2198.327322638403"	"880"	
"1577622600"	"129.29"	"130.03"	"130.45"	"129.27"	"1841531.7809307133"	"14163.06918436227"	"3375"	
"1577623500"	"130.01"	"131"	"131.18"	"129.97"	"1967880.30098658"	"15066.287211027335"	"3733"	
"1577624400"	"131"	"130.49"	"131.38"	"130.24"	"987298.5062948146"	"7553.921852169648"	"2081"	
"1577625300"	"130.48"	"130.88"	"131.12"	"130.4"	"744883.8412434425"	"5696.154689998168"	"1725"	
"1577626200"	"130.88"	"130.7"	"131.16"	"130.62"	"519215.021202"	"3967.78723168075"	"1340"	
"1577627100"	"130.68"	"130.98"	"131.09"	"130.39"	"485190.30254664"	"3712.585436763969"	"1416"	
"1577628000"	"130.98"	"130.98"	"131.21"	"130.7"	"581801.6878442861"	"4441.009708681426"	"1730"	
"1577628900"	"131.02"	"131.57"	"131.86"	"130.93"	"843923.0410374813"	"6423.5589264914115"	"2454"	
"1577629800"	"131.56"	"131.23"	"131.9"	"131.1"	"942158.7747236488"	"7170.418676941964"	"1778"	
"1577630700"	"131.23"	"130.88"	"131.24"	"130.79"	"755453.4667197012"	"5769.728217024147"	"1350"	
"1577631600"	"130.88"	"130.68"	"130.99"	"130.47"	"543978.9324300394"	"4160.33049887458"	"1531"	
"1577632500"	"130.67"	"131.11"	"131.15"	"130.62"	"396400.0164521021"	"3028.8945780916442"	"1206"	
"1577633400"	"131.12"	"131.76"	"131.8"	"131.06"	"858331.24476481"	"6527.173367746923"	"2096"	
"1577634300"	"131.77"	"131.95"	"132.46"	"131.62"	"2676587.8254511054"	"20267.417890962668"	"4786"	
"1577635200"	"131.97"	"133.4"	"133.49"	"131.85"	"2820888.324044552"	"21259.33086209064"	"5688"	
"1577636100"	"133.39"	"132.75"	"133.84"	"132.71"	"1695805.6508569354"	"12719.296548785136"	"3697"	
"1577637000"	"132.78"	"132.94"	"133.28"	"132.78"	"439724.83761398034"	"3305.9307121069883"	"1293"	
"1577637900"	"132.94"	"132.91"	"133.11"	"132.67"	"306599.8946377701"	"2307.5409104650935"	"953"	
"1577638800"	"132.92"	"132.74"	"133.33"	"132.66"	"645890.6554237357"	"4855.494606673912"	"1409"	
"1577639700"	"132.73"	"132.48"	"132.73"	"132.22"	"544374.6442443528"	"4108.926833341643"	"1293"	
"1577640600"	"132.48"	"133.18"	"133.18"	"132.42"	"433452.2259287882"	"3261.767223688728"	"1311"	
"1577641500"	"133.19"	"133.39"	"133.5"	"132.98"	"440779.13077921345"	"3305.1109260825433"	"1133"	
"1577642400"	"133.42"	"133.7"	"134.17"	"133.09"	"1188907.65581085"	"8884.62818287972"	"2466"	
"1577643300"	"133.7"	"133.4"	"133.91"	"133.16"	"662360.84869832"	"4965.5100953607935"	"1552"	
"1577644200"	"133.41"	"133.45"	"133.83"	"133.37"	"363567.69502766"	"2720.4294745525735"	"797"	
"1577645100"	"133.5"	"133.82"	"133.89"	"133.19"	"283949.02409891"	"2126.984366144184"	"863"	
"1577646000"	"133.8"	"133.77"	"133.93"	"133.25"	"429607.7934822"	"3214.219251235146"	"1235"	
"1577646900"	"133.76"	"133.8"	"133.98"	"133.64"	"200257.464404"	"1496.716"	"649"	
"1577647800"	"133.82"	"133.93"	"134.16"	"133.76"	"694433.4221242357"	"5185.30776418888"	"1116"	
"1577648700"	"133.93"	"134.88"	"134.94"	"133.8"	"1454141.8713999852"	"10800.838335509165"	"3966"	
"1577649600"	"134.87"	"135.69"	"135.86"	"134.38"	"2672847.98910252"	"19766.13174402188"	"4494"	
"1577650500"	"135.69"	"135.93"	"138"	"135.34"	"4623026.349728649"	"33794.11366509556"	"6949"	
"1577651400"	"135.97"	"135.71"	"136.62"	"135.1"	"2508868.82196438"	"18488.140041693056"	"4187"	
"1577652300"	"135.71"	"135.19"	"135.99"	"134.5"	"1807862.63296304"	"13379.735350908993"	"2731"	
"1577653200"	"135.13"	"133.76"	"135.13"	"133.52"	"1231429.85564572"	"9188.99696365091"	"2368"	
"1577654100"	"133.78"	"133.66"	"134.3"	"132.84"	"1750440.27743789"	"13101.929278248806"	"3702"	
"1577655000"	"133.67"	"134.17"	"134.25"	"133.65"	"728011.499643"	"5433.801538129587"	"1187"	
"1577655900"	"134.16"	"134.82"	"134.84"	"134.13"	"541871.08641624"	"4027.156313753594"	"1246"	
"1577656800"	"134.82"	"135.85"	"135.91"	"134.7"	"1386496.015866593"	"10257.042029691002"	"2054"	
"1577657700"	"135.85"	"135.62"	"135.94"	"135.04"	"785422.2130498936"	"5800.182837808222"	"1316"	
"1577658600"	"135.65"	"135.4"	"135.81"	"135.01"	"456179.0484667782"	"3370.9731565114394"	"1105"	
"1577659500"	"135.42"	"135"	"135.6"	"134.67"	"612256.2444911551"	"4528.503292595833"	"981"	
"1577660400"	"135"	"135.13"	"135.43"	"134.72"	"530181.6528745957"	"3927.4640182548887"	"1173"	
"1577661300"	"135.13"	"135.14"	"135.53"	"135.07"	"513232.38260435604"	"3793.37275308721"	"962"	
"1577662200"	"135.14"	"134.7"	"135.14"	"134.66"	"474176.751558"	"3517.1084533838803"	"842"	
"1577663100"	"134.69"	"134.32"	"134.69"	"134.13"	"792212.0668620818"	"5896.143185867687"	"1476"	
"1577664000"	"134.31"	"133.24"	"134.34"	"133.2"	"2051157.236949104"	"15347.892581043747"	"3148"	
"1577664900"	"133.25"	"133.46"	"133.62"	"133.09"	"1053835.5818417652"	"7899.212757707182"	"1958"	
"1577665800"	"133.47"	"133.91"	"133.95"	"133.44"	"487469.7906958949"	"3644.8162249445995"	"1012"	
"1577666700"	"133.94"	"133.5"	"134.01"	"133.5"	"379652.827362"	"2837.640556252762"	"900"	
"1577667600"	"133.51"	"133.48"	"133.82"	"133.33"	"566460.3516547618"	"4243.248972694169"	"1090"	
"1577668500"	"133.49"	"133.9"	"133.9"	"133.4"	"231327.12452588393"	"1732.2074387031034"	"680"	
"1577669400"	"133.91"	"134.54"	"134.55"	"133.91"	"644296.68338703"	"4802.4961400011125"	"1009"	
"1577670300"	"134.55"	"134.26"	"134.62"	"134.2"	"487401.62074453"	"3625.781938390938"	"920"	
"1577671200"	"134.26"	"134.01"	"134.38"	"134"	"491816.3657439827"	"3662.904654021809"	"875"	
"1577672100"	"134.01"	"134.18"	"134.33"	"133.85"	"580237.9700201749"	"4327.101712955425"	"1262"	
"1577673000"	"134.18"	"134.39"	"134.63"	"134.18"	"309465.7319209976"	"2302.48315409206"	"747"	
"1577673900"	"134.39"	"134.39"	"134.56"	"134.34"	"237314.76518887412"	"1764.5767020837766"	"576"	
"1577674800"	"134.39"	"133.78"	"134.5"	"133.65"	"303731.02565403"	"2264.7896571754072"	"952"	
"1577675700"	"133.82"	"134.09"	"134.22"	"133.8"	"358462.29481754"	"2675.354814178363"	"815"	
"1577676600"	"134.09"	"134.21"	"134.5"	"134"	"569906.8159967564"	"4243.954224358267"	"1006"	
"1577677500"	"134.21"	"133.99"	"134.34"	"133.91"	"394725.20307446155"	"2944.30810913501"	"628"	
"1577678400"	"133.99"	"134.45"	"134.5"	"133.94"	"1011513.79838007"	"7535.619355773637"	"1846"	
"1577679300"	"134.45"	"134.78"	"134.85"	"134.41"	"562490.9678790775"	"4175.690918777634"	"1186"	
"1577680200"	"134.78"	"135.33"	"135.5"	"134.68"	"928974.3029509565"	"6875.811406965274"	"1494"	
"1577681100"	"135.32"	"135.07"	"135.5"	"134.84"	"480112.2317668194"	"3552.1278875370635"	"1659"	
